date,experiment,round,assay,plate,row,col,sort,TOF,EXT,time,green,yellow,red,norm.EXT,norm.green,norm.yellow,norm.red,object,call50,stage,strain,timepoint,replicate,control,contamination
20190426,GrowthTrial,2,NA,3,D,2,0,295,461,3260,47,42,32,1.56271186440678,0.159322033898305,0.142372881355932,0.108474576271186,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,199,674,3385,83,83,49,3.38693467336683,0.417085427135678,0.417085427135678,0.246231155778894,1,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,226,359,3385,46,48,29,1.58849557522124,0.20353982300885,0.212389380530973,0.128318584070796,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,138,216,3447,23,23,14,1.56521739130435,0.166666666666667,0.166666666666667,0.101449275362319,0.999999999999849,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,176,373,3447,88,89,50,2.11931818181818,0.5,0.505681818181818,0.284090909090909,1,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,173,345,3572,23,22,20,1.99421965317919,0.132947976878613,0.127167630057803,0.115606936416185,0.999999999999999,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,297,601,3572,53,53,36,2.02356902356902,0.178451178451178,0.178451178451178,0.121212121212121,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,345,736,3603,59,59,40,2.13333333333333,0.171014492753623,0.171014492753623,0.115942028985507,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,272,459,3635,71,71,52,1.6875,0.261029411764706,0.261029411764706,0.191176470588235,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,174,356,3650,43,39,24,2.04597701149425,0.247126436781609,0.224137931034483,0.137931034482759,1,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,309,618,3681,61,55,44,2,0.197411003236246,0.177993527508091,0.142394822006472,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,242,571,3775,77,76,49,2.3595041322314,0.318181818181818,0.31404958677686,0.202479338842975,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,376,570,3915,83,86,48,1.51595744680851,0.220744680851064,0.228723404255319,0.127659574468085,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,363,713,4025,68,63,43,1.96418732782369,0.18732782369146,0.173553719008264,0.118457300275482,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,389,780,4025,134,134,79,2.00514138817481,0.344473007712082,0.344473007712082,0.203084832904884,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,267,345,4056,41,43,28,1.29213483146067,0.153558052434457,0.161048689138577,0.104868913857678,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,191,548,4103,69,65,42,2.86910994764398,0.361256544502618,0.340314136125654,0.219895287958115,1,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,278,501,4149,77,80,54,1.80215827338129,0.276978417266187,0.287769784172662,0.194244604316547,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,281,509,4508,69,72,51,1.81138790035587,0.245551601423488,0.256227758007117,0.181494661921708,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,238,466,4524,214,319,402,1.95798319327731,0.899159663865546,1.34033613445378,1.6890756302521,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,96,498,4555,32,27,22,5.1875,0.333333333333333,0.28125,0.229166666666667,0.999999999955149,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,154,190,4571,22,24,14,1.23376623376623,0.142857142857143,0.155844155844156,0.0909090909090909,0.999999999999996,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,296,550,4664,68,65,54,1.85810810810811,0.22972972972973,0.219594594594595,0.182432432432432,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,292,527,4664,39,38,35,1.80479452054795,0.133561643835616,0.13013698630137,0.11986301369863,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,214,520,4727,36,36,26,2.42990654205607,0.168224299065421,0.168224299065421,0.121495327102804,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,271,615,4727,72,67,44,2.26937269372694,0.265682656826568,0.247232472324723,0.162361623616236,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,211,567,4820,71,65,41,2.68720379146919,0.336492890995261,0.308056872037915,0.194312796208531,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,190,456,4836,70,75,51,2.4,0.368421052631579,0.394736842105263,0.268421052631579,1,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,261,478,5023,82,85,56,1.83141762452107,0.314176245210728,0.325670498084291,0.21455938697318,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,347,765,5039,85,71,51,2.20461095100865,0.244956772334294,0.204610951008646,0.146974063400576,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,311,658,5226,108,108,69,2.11575562700965,0.347266881028939,0.347266881028939,0.221864951768489,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,300,481,5257,37,35,28,1.60333333333333,0.123333333333333,0.116666666666667,0.0933333333333333,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,246,352,5335,45,44,30,1.43089430894309,0.182926829268293,0.178861788617886,0.121951219512195,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,292,501,5366,59,59,37,1.71575342465753,0.202054794520548,0.202054794520548,0.126712328767123,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,183,358,5600,49,46,29,1.95628415300546,0.26775956284153,0.251366120218579,0.158469945355191,1,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,298,476,5647,64,66,43,1.59731543624161,0.214765100671141,0.221476510067114,0.144295302013423,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,393,1010,5756,124,116,71,2.56997455470738,0.315521628498728,0.295165394402036,0.180661577608142,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,169,529,5772,62,61,39,3.1301775147929,0.366863905325444,0.36094674556213,0.230769230769231,1,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,440,919,5788,148,144,87,2.08863636363636,0.336363636363636,0.327272727272727,0.197727272727273,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,213,334,5834,66,68,45,1.56807511737089,0.309859154929577,0.31924882629108,0.211267605633803,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,192,523,5866,59,60,32,2.72395833333333,0.307291666666667,0.3125,0.166666666666667,1,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,260,443,5881,87,88,58,1.70384615384615,0.334615384615385,0.338461538461538,0.223076923076923,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,316,689,6022,93,92,55,2.18037974683544,0.294303797468354,0.291139240506329,0.174050632911392,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,237,398,6256,67,65,37,1.67932489451477,0.282700421940928,0.274261603375527,0.156118143459916,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,470,1186,6302,227,226,127,2.52340425531915,0.482978723404255,0.480851063829787,0.270212765957447,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,372,687,6380,108,88,57,1.84677419354839,0.290322580645161,0.236559139784946,0.153225806451613,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,494,1087,6380,138,128,84,2.2004048582996,0.279352226720648,0.259109311740891,0.17004048582996,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,292,593,6583,79,69,40,2.03082191780822,0.270547945205479,0.236301369863014,0.136986301369863,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,2,0,299,544,6926,72,71,45,1.81939799331104,0.240802675585284,0.237458193979933,0.150501672240803,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,323,774,0,86,86,54,2.39628482972136,0.26625386996904,0.26625386996904,0.1671826625387,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,146,296,125,33,35,27,2.02739726027397,0.226027397260274,0.23972602739726,0.184931506849315,1,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,334,527,188,71,69,53,1.57784431137725,0.212574850299401,0.206586826347305,0.158682634730539,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,292,664,390,66,61,44,2.27397260273973,0.226027397260274,0.208904109589041,0.150684931506849,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,232,330,593,37,38,24,1.42241379310345,0.15948275862069,0.163793103448276,0.103448275862069,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,275,539,671,71,74,45,1.96,0.258181818181818,0.269090909090909,0.163636363636364,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,320,619,780,90,86,55,1.934375,0.28125,0.26875,0.171875,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,191,620,905,113,116,81,3.24607329842932,0.591623036649215,0.607329842931937,0.424083769633508,1,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,261,413,921,83,90,57,1.5823754789272,0.318007662835249,0.344827586206897,0.218390804597701,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,416,770,1014,100,103,73,1.85096153846154,0.240384615384615,0.247596153846154,0.175480769230769,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,229,354,1810,53,55,31,1.54585152838428,0.231441048034935,0.240174672489083,0.135371179039301,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,244,686,1872,79,79,44,2.81147540983607,0.323770491803279,0.323770491803279,0.180327868852459,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,310,709,2075,162,167,97,2.28709677419355,0.52258064516129,0.538709677419355,0.312903225806452,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,255,440,2309,68,70,48,1.72549019607843,0.266666666666667,0.274509803921569,0.188235294117647,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,324,851,2340,169,178,101,2.62654320987654,0.521604938271605,0.549382716049383,0.311728395061728,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,273,543,2668,53,52,33,1.98901098901099,0.194139194139194,0.19047619047619,0.120879120879121,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,310,634,2699,80,67,42,2.04516129032258,0.258064516129032,0.216129032258065,0.135483870967742,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,289,556,2746,54,52,37,1.92387543252595,0.186851211072664,0.179930795847751,0.1280276816609,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,281,418,2793,72,71,49,1.48754448398577,0.256227758007117,0.252669039145907,0.174377224199288,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,413,962,2949,198,188,118,2.32929782082324,0.479418886198547,0.455205811138015,0.285714285714286,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,356,648,2980,77,65,40,1.82022471910112,0.216292134831461,0.182584269662921,0.112359550561798,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,195,668,2996,185,186,108,3.42564102564103,0.948717948717949,0.953846153846154,0.553846153846154,1,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,252,422,3308,39,41,32,1.67460317460317,0.154761904761905,0.162698412698413,0.126984126984127,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,214,284,3308,36,39,27,1.32710280373832,0.168224299065421,0.182242990654206,0.126168224299065,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,251,373,3432,64,63,42,1.48605577689243,0.254980079681275,0.250996015936255,0.167330677290837,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,308,697,3495,150,154,89,2.26298701298701,0.487012987012987,0.5,0.288961038961039,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,216,399,3604,49,47,37,1.84722222222222,0.226851851851852,0.217592592592593,0.171296296296296,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,278,482,3620,40,37,29,1.73381294964029,0.143884892086331,0.133093525179856,0.10431654676259,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,305,497,3635,70,69,46,1.62950819672131,0.229508196721311,0.226229508196721,0.150819672131148,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,370,708,3698,84,81,51,1.91351351351351,0.227027027027027,0.218918918918919,0.137837837837838,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,295,440,3713,60,55,34,1.49152542372881,0.203389830508475,0.186440677966102,0.115254237288136,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,301,456,3744,77,81,54,1.51495016611296,0.255813953488372,0.269102990033223,0.179401993355482,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,495,1085,3822,110,106,71,2.19191919191919,0.222222222222222,0.214141414141414,0.143434343434343,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,242,562,3885,85,83,55,2.32231404958678,0.351239669421488,0.34297520661157,0.227272727272727,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,365,831,3963,155,156,95,2.27671232876712,0.424657534246575,0.427397260273973,0.26027397260274,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,350,633,4010,49,50,32,1.80857142857143,0.14,0.142857142857143,0.0914285714285714,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,253,502,4384,58,56,43,1.98418972332016,0.229249011857708,0.221343873517787,0.1699604743083,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,228,698,4431,75,74,45,3.06140350877193,0.328947368421053,0.324561403508772,0.197368421052632,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,305,625,4556,139,146,87,2.04918032786885,0.455737704918033,0.478688524590164,0.285245901639344,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,244,427,4634,39,38,29,1.75,0.159836065573771,0.155737704918033,0.118852459016393,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,144,599,4680,37,32,23,4.15972222222222,0.256944444444444,0.222222222222222,0.159722222222222,0.99999999999967,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,329,621,4774,72,66,45,1.88753799392097,0.218844984802432,0.200607902735562,0.13677811550152,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,273,520,4774,59,58,36,1.9047619047619,0.216117216117216,0.212454212454212,0.131868131868132,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,288,477,4805,76,78,48,1.65625,0.263888888888889,0.270833333333333,0.166666666666667,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,206,793,4899,183,183,107,3.8495145631068,0.888349514563107,0.888349514563107,0.519417475728155,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,398,737,4946,78,69,45,1.85175879396985,0.195979899497487,0.173366834170854,0.113065326633166,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,217,479,4961,41,43,29,2.2073732718894,0.188940092165899,0.19815668202765,0.133640552995392,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,180,447,5164,35,29,26,2.48333333333333,0.194444444444444,0.161111111111111,0.144444444444444,1,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,106,153,5180,15,15,9,1.44339622641509,0.141509433962264,0.141509433962264,0.0849056603773585,0.999999991703981,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,459,1123,5211,194,192,120,2.44662309368192,0.422657952069717,0.418300653594771,0.261437908496732,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,268,459,5741,66,65,45,1.71268656716418,0.246268656716418,0.242537313432836,0.167910447761194,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,321,708,5788,165,166,98,2.20560747663551,0.514018691588785,0.517133956386293,0.305295950155763,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,205,436,5804,48,46,35,2.12682926829268,0.234146341463415,0.224390243902439,0.170731707317073,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,345,665,5819,82,81,51,1.92753623188406,0.23768115942029,0.234782608695652,0.147826086956522,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,169,425,5928,35,36,27,2.51479289940828,0.207100591715976,0.21301775147929,0.159763313609467,1,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,274,529,5975,50,46,30,1.93065693430657,0.182481751824818,0.167883211678832,0.109489051094891,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,316,670,6084,116,111,74,2.12025316455696,0.367088607594937,0.35126582278481,0.234177215189873,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,172,484,6162,57,59,40,2.81395348837209,0.331395348837209,0.343023255813953,0.232558139534884,1,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,242,348,6272,52,47,35,1.43801652892562,0.214876033057851,0.194214876033058,0.144628099173554,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,168,414,6350,47,45,36,2.46428571428571,0.279761904761905,0.267857142857143,0.214285714285714,1,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,249,433,6584,66,68,43,1.73895582329317,0.265060240963855,0.273092369477912,0.172690763052209,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,289,539,6942,84,87,56,1.86505190311419,0.290657439446367,0.301038062283737,0.193771626297578,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,238,447,7036,74,80,44,1.8781512605042,0.310924369747899,0.336134453781513,0.184873949579832,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,409,838,7036,94,89,55,2.04889975550122,0.229828850855746,0.21760391198044,0.134474327628362,1,object,adult,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,117,143,7130,8,8,7,1.22222222222222,0.0683760683760684,0.0683760683760684,0.0598290598290598,0.99999928946714,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,168,378,7161,79,76,54,2.25,0.470238095238095,0.452380952380952,0.321428571428571,1,object,L2/L3,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,3,0,296,550,7161,65,65,40,1.85810810810811,0.219594594594595,0.219594594594595,0.135135135135135,1,object,L4,N2,H 46,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,170,370,0,48,48,33,2.17647058823529,0.282352941176471,0.282352941176471,0.194117647058824,1,object,L2/L3,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,218,575,858,99,96,57,2.63761467889908,0.454128440366972,0.440366972477064,0.261467889908257,1,object,L4,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,308,620,1014,52,54,36,2.01298701298701,0.168831168831169,0.175324675324675,0.116883116883117,1,object,adult,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,146,407,1420,25,26,21,2.78767123287671,0.171232876712329,0.178082191780822,0.143835616438356,0.99999999999999,object,L2/L3,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,226,346,1591,40,38,26,1.53097345132743,0.176991150442478,0.168141592920354,0.115044247787611,1,object,L4,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,320,766,1607,148,152,88,2.39375,0.4625,0.475,0.275,1,object,adult,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,268,372,1669,49,48,32,1.38805970149254,0.182835820895522,0.17910447761194,0.119402985074627,1,object,L4,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,299,588,1872,56,57,38,1.96655518394649,0.187290969899666,0.190635451505017,0.127090301003344,1,object,L4,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,166,553,1888,62,53,38,3.33132530120482,0.373493975903614,0.319277108433735,0.228915662650602,1,object,L2/L3,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,273,508,1919,56,54,40,1.86080586080586,0.205128205128205,0.197802197802198,0.146520146520147,1,object,L4,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,278,428,1919,73,77,58,1.53956834532374,0.262589928057554,0.276978417266187,0.20863309352518,1,object,L4,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,143,403,1966,74,71,47,2.81818181818182,0.517482517482518,0.496503496503497,0.328671328671329,1,object,L2/L3,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,237,387,2762,46,47,28,1.63291139240506,0.194092827004219,0.19831223628692,0.118143459915612,1,object,L4,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,372,674,2808,117,111,63,1.81182795698925,0.314516129032258,0.298387096774194,0.169354838709677,1,object,adult,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,433,838,2808,87,68,48,1.93533487297921,0.200923787528868,0.157043879907621,0.110854503464203,1,object,adult,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,178,345,3074,41,44,28,1.93820224719101,0.230337078651685,0.247191011235955,0.157303370786517,1,object,L2/L3,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,335,634,3105,69,65,43,1.89253731343284,0.205970149253731,0.194029850746269,0.128358208955224,1,object,adult,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,285,830,3120,115,112,74,2.91228070175439,0.403508771929825,0.392982456140351,0.259649122807018,1,object,L4,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,243,408,3276,40,40,37,1.67901234567901,0.164609053497942,0.164609053497942,0.152263374485597,1,object,L4,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,289,626,3417,72,70,44,2.16608996539792,0.249134948096886,0.242214532871972,0.152249134948097,1,object,L4,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,279,522,3651,57,52,38,1.87096774193548,0.204301075268817,0.186379928315412,0.136200716845878,1,object,L4,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,333,656,3729,99,92,59,1.96996996996997,0.297297297297297,0.276276276276276,0.177177177177177,1,object,adult,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,269,542,3822,92,95,58,2.01486988847584,0.342007434944238,0.353159851301115,0.215613382899628,1,object,L4,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,316,528,3869,60,53,35,1.67088607594937,0.189873417721519,0.167721518987342,0.110759493670886,1,object,adult,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,194,461,3978,48,49,35,2.37628865979381,0.247422680412371,0.252577319587629,0.180412371134021,1,object,L2/L3,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,337,672,4010,39,31,25,1.99406528189911,0.115727002967359,0.0919881305637982,0.0741839762611276,1,object,adult,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,334,815,4041,124,122,84,2.44011976047904,0.37125748502994,0.365269461077844,0.251497005988024,1,object,adult,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,301,518,4041,43,42,30,1.72093023255814,0.142857142857143,0.13953488372093,0.0996677740863787,1,object,adult,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,250,408,4134,42,39,35,1.632,0.168,0.156,0.14,1,object,L4,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,215,570,4228,85,84,59,2.65116279069767,0.395348837209302,0.390697674418605,0.274418604651163,1,object,L4,N2,H 47,R04,None,FALSE
20190426,GrowthTrial,2,NA,3,D,5,0,362,691,4228,166,168,98,1.90883977900552,0.458563535911602,0.464088397790055,0.270718232044199,1,object,adult,N2,H 47,R04,None,FALSE
